params_id,minRecentCount,diffThresholdDays,maxRecentStd,alpha,frequencyDiffThreshold,frequencyRecentWindowDays,change_type_accuracy,interval_change_precision,interval_change_recall,interval_change_f1,frequency_change_precision,frequency_change_recall,frequency_change_f1,overall_change_precision,overall_change_recall,overall_change_f1,cycle_mae,daily_frequency_mae,score
params_7473,5,1.5,1.5,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7477,5,1.5,1.5,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7481,5,1.5,1.5,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7553,5,1.5,2.0,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7557,5,1.5,2.0,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7561,5,1.5,2.0,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7633,5,2.0,0.5,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7637,5,2.0,0.5,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7641,5,2.0,0.5,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7713,5,2.0,1.0,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7717,5,2.0,1.0,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7721,5,2.0,1.0,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7793,5,2.0,1.2,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7797,5,2.0,1.2,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7801,5,2.0,1.2,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7873,5,2.0,1.5,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7877,5,2.0,1.5,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7881,5,2.0,1.5,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7953,5,2.0,2.0,0.6,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7957,5,2.0,2.0,0.6,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_7961,5,2.0,2.0,0.6,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.12,0.462143
params_1217,2,1.5,0.5,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1218,2,1.5,0.5,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1219,2,1.5,0.5,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1220,2,1.5,0.5,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1221,2,1.5,0.5,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1222,2,1.5,0.5,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1223,2,1.5,0.5,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1224,2,1.5,0.5,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1225,2,1.5,0.5,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1226,2,1.5,0.5,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1227,2,1.5,0.5,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1228,2,1.5,0.5,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1297,2,1.5,1.0,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1298,2,1.5,1.0,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1299,2,1.5,1.0,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1300,2,1.5,1.0,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1301,2,1.5,1.0,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1302,2,1.5,1.0,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1303,2,1.5,1.0,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1304,2,1.5,1.0,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1305,2,1.5,1.0,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1306,2,1.5,1.0,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1307,2,1.5,1.0,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1308,2,1.5,1.0,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1377,2,1.5,1.2,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1378,2,1.5,1.2,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1379,2,1.5,1.2,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1380,2,1.5,1.2,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1381,2,1.5,1.2,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1382,2,1.5,1.2,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1383,2,1.5,1.2,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1384,2,1.5,1.2,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1385,2,1.5,1.2,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1386,2,1.5,1.2,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1387,2,1.5,1.2,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1388,2,1.5,1.2,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1457,2,1.5,1.5,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1458,2,1.5,1.5,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1459,2,1.5,1.5,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1460,2,1.5,1.5,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1461,2,1.5,1.5,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1462,2,1.5,1.5,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1463,2,1.5,1.5,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1464,2,1.5,1.5,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1465,2,1.5,1.5,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1466,2,1.5,1.5,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1467,2,1.5,1.5,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1468,2,1.5,1.5,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1537,2,1.5,2.0,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1538,2,1.5,2.0,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1539,2,1.5,2.0,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1540,2,1.5,2.0,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1541,2,1.5,2.0,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1542,2,1.5,2.0,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1543,2,1.5,2.0,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1544,2,1.5,2.0,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1545,2,1.5,2.0,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1546,2,1.5,2.0,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1547,2,1.5,2.0,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1548,2,1.5,2.0,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1617,2,2.0,0.5,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1618,2,2.0,0.5,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1619,2,2.0,0.5,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1620,2,2.0,0.5,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1621,2,2.0,0.5,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1622,2,2.0,0.5,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1623,2,2.0,0.5,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1624,2,2.0,0.5,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1625,2,2.0,0.5,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1626,2,2.0,0.5,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1627,2,2.0,0.5,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1628,2,2.0,0.5,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1697,2,2.0,1.0,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1698,2,2.0,1.0,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1699,2,2.0,1.0,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1700,2,2.0,1.0,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1701,2,2.0,1.0,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1702,2,2.0,1.0,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1703,2,2.0,1.0,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1704,2,2.0,1.0,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1705,2,2.0,1.0,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1706,2,2.0,1.0,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1707,2,2.0,1.0,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1708,2,2.0,1.0,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1777,2,2.0,1.2,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1778,2,2.0,1.2,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1779,2,2.0,1.2,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1780,2,2.0,1.2,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1781,2,2.0,1.2,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1782,2,2.0,1.2,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1783,2,2.0,1.2,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1784,2,2.0,1.2,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1785,2,2.0,1.2,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1786,2,2.0,1.2,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1787,2,2.0,1.2,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1788,2,2.0,1.2,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1857,2,2.0,1.5,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1858,2,2.0,1.5,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1859,2,2.0,1.5,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1860,2,2.0,1.5,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1861,2,2.0,1.5,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1862,2,2.0,1.5,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1863,2,2.0,1.5,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1864,2,2.0,1.5,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1865,2,2.0,1.5,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1866,2,2.0,1.5,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1867,2,2.0,1.5,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1868,2,2.0,1.5,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1937,2,2.0,2.0,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1938,2,2.0,2.0,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1939,2,2.0,2.0,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1940,2,2.0,2.0,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1941,2,2.0,2.0,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1942,2,2.0,2.0,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1943,2,2.0,2.0,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1944,2,2.0,2.0,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1945,2,2.0,2.0,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1946,2,2.0,2.0,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1947,2,2.0,2.0,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_1948,2,2.0,2.0,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3217,3,1.5,0.5,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3218,3,1.5,0.5,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3219,3,1.5,0.5,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3220,3,1.5,0.5,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3221,3,1.5,0.5,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3222,3,1.5,0.5,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3223,3,1.5,0.5,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3224,3,1.5,0.5,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3225,3,1.5,0.5,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3226,3,1.5,0.5,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3227,3,1.5,0.5,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3228,3,1.5,0.5,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3297,3,1.5,1.0,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3298,3,1.5,1.0,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3299,3,1.5,1.0,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3300,3,1.5,1.0,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3301,3,1.5,1.0,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3302,3,1.5,1.0,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3303,3,1.5,1.0,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3304,3,1.5,1.0,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3305,3,1.5,1.0,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3306,3,1.5,1.0,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3307,3,1.5,1.0,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3308,3,1.5,1.0,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3377,3,1.5,1.2,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3378,3,1.5,1.2,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3379,3,1.5,1.2,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3380,3,1.5,1.2,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3381,3,1.5,1.2,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3382,3,1.5,1.2,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3383,3,1.5,1.2,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3384,3,1.5,1.2,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3385,3,1.5,1.2,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3386,3,1.5,1.2,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3387,3,1.5,1.2,0.5,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3388,3,1.5,1.2,0.5,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3457,3,1.5,1.5,0.5,0.3,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3458,3,1.5,1.5,0.5,0.3,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3459,3,1.5,1.5,0.5,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3460,3,1.5,1.5,0.5,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3461,3,1.5,1.5,0.5,0.5,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3462,3,1.5,1.5,0.5,0.5,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3463,3,1.5,1.5,0.5,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3464,3,1.5,1.5,0.5,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3465,3,1.5,1.5,0.5,0.7,7,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
params_3466,3,1.5,1.5,0.5,0.7,14,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.14,0.459793
